"","Marca temporal","Fecha","Titular","Enlace","Horario","Duración","Analista","Tipo_noticiero","Noticiero","Nivel_gobierno","Organización","Tendencia","id"
"77",2022-06-03 09:27:07,2022-06-03,"Regidores irapuatenses exhortan a legislar para que conducir en estado de ebriedad, sea un delito grave.","https://drive.google.com/file/d/1F3W1MuKLfqeKQ93db13p_nD8QL0-lfaK/view?usp=sharing","Matutino",00:02:49,"Monserrat","Radio","Nn Radiorama"," municipios"," irapuato","carcel a conductores ebrios",2022-06-03 09:27:07
"78",2022-06-03 09:27:07,2022-06-03,"Regidores irapuatenses exhortan a legislar para que conducir en estado de ebriedad, sea un delito grave.","https://drive.google.com/file/d/1F3W1MuKLfqeKQ93db13p_nD8QL0-lfaK/view?usp=sharing","Matutino",00:02:49,"Monserrat","Radio","Nn Radiorama"," municipios"," contraloria interna","carcel a conductores ebrios",2022-06-03 09:27:07
"79",2022-06-03 09:27:56,2022-06-03,"Detalles sobre el convenio firmado entre la UG y autoridades estatales en materia de seguridad.","https://drive.google.com/file/d/1C4QP8HHMayORS4oMWKBKPH3MfkTgi73F/view?usp=sharing","Matutino",00:04:16,"Monserrat","Radio","Nn Radiorama","gobierno estatal","ssp",NA,2022-06-03 09:27:56
"80",2022-06-03 09:27:56,2022-06-03,"Detalles sobre el convenio firmado entre la UG y autoridades estatales en materia de seguridad.","https://drive.google.com/file/d/1C4QP8HHMayORS4oMWKBKPH3MfkTgi73F/view?usp=sharing","Matutino",00:04:16,"Monserrat","Radio","Nn Radiorama","gobierno estatal"," ug",NA,2022-06-03 09:27:56
"81",2022-06-03 09:27:56,2022-06-03,"Detalles sobre el convenio firmado entre la UG y autoridades estatales en materia de seguridad.","https://drive.google.com/file/d/1C4QP8HHMayORS4oMWKBKPH3MfkTgi73F/view?usp=sharing","Matutino",00:04:16,"Monserrat","Radio","Nn Radiorama"," organismos autonomos","ssp",NA,2022-06-03 09:27:56
"82",2022-06-03 09:27:56,2022-06-03,"Detalles sobre el convenio firmado entre la UG y autoridades estatales en materia de seguridad.","https://drive.google.com/file/d/1C4QP8HHMayORS4oMWKBKPH3MfkTgi73F/view?usp=sharing","Matutino",00:04:16,"Monserrat","Radio","Nn Radiorama"," organismos autonomos"," ug",NA,2022-06-03 09:27:56
"83",2022-06-03 10:02:53,2022-06-03,"Asesinatos cometidos en el Estado, cuentan con el distintivo del crimen organizado; Sophia Huett.","https://drive.google.com/file/d/1qsozM3_FpA3CmVBwz1QaX93fuvZhS8m9/view?usp=sharing","Matutino",00:04:09,"Monserrat","Radio","Audiorama","gobierno estatal","ssp","inseguridad",2022-06-03 10:02:53
"84",2022-06-03 10:02:53,2022-06-03,"Asesinatos cometidos en el Estado, cuentan con el distintivo del crimen organizado; Sophia Huett.","https://drive.google.com/file/d/1qsozM3_FpA3CmVBwz1QaX93fuvZhS8m9/view?usp=sharing","Matutino",00:04:09,"Monserrat","Radio","Audiorama","gobierno estatal"," fge","inseguridad",2022-06-03 10:02:53
"85",2022-06-03 10:02:53,2022-06-03,"Asesinatos cometidos en el Estado, cuentan con el distintivo del crimen organizado; Sophia Huett.","https://drive.google.com/file/d/1qsozM3_FpA3CmVBwz1QaX93fuvZhS8m9/view?usp=sharing","Matutino",00:04:09,"Monserrat","Radio","Audiorama","gobierno estatal"," secretariado ejecutivo de seguridad publica","inseguridad",2022-06-03 10:02:53
"86",2022-06-03 10:03:49,2022-06-03,"Firman convenio de seguridad, entre autoridades estatales, locales de 13 municipios y la UG.","https://drive.google.com/file/d/1eE_qXxCo-zm8GP1PJRRpqk058NmemJzH/view?usp=sharing","Matutino",00:04:59,"Monserrat","Radio","Audiorama","gobierno estatal","ssp","guanajuato seguro",2022-06-03 10:03:49
"87",2022-06-03 10:03:49,2022-06-03,"Firman convenio de seguridad, entre autoridades estatales, locales de 13 municipios y la UG.","https://drive.google.com/file/d/1eE_qXxCo-zm8GP1PJRRpqk058NmemJzH/view?usp=sharing","Matutino",00:04:59,"Monserrat","Radio","Audiorama","gobierno estatal"," ug","guanajuato seguro",2022-06-03 10:03:49
"88",2022-06-03 10:03:49,2022-06-03,"Firman convenio de seguridad, entre autoridades estatales, locales de 13 municipios y la UG.","https://drive.google.com/file/d/1eE_qXxCo-zm8GP1PJRRpqk058NmemJzH/view?usp=sharing","Matutino",00:04:59,"Monserrat","Radio","Audiorama"," organismos autonomos","ssp","guanajuato seguro",2022-06-03 10:03:49
"89",2022-06-03 10:03:49,2022-06-03,"Firman convenio de seguridad, entre autoridades estatales, locales de 13 municipios y la UG.","https://drive.google.com/file/d/1eE_qXxCo-zm8GP1PJRRpqk058NmemJzH/view?usp=sharing","Matutino",00:04:59,"Monserrat","Radio","Audiorama"," organismos autonomos"," ug","guanajuato seguro",2022-06-03 10:03:49
"90",2022-06-03 10:03:49,2022-06-03,"Firman convenio de seguridad, entre autoridades estatales, locales de 13 municipios y la UG.","https://drive.google.com/file/d/1eE_qXxCo-zm8GP1PJRRpqk058NmemJzH/view?usp=sharing","Matutino",00:04:59,"Monserrat","Radio","Audiorama"," municipios","ssp","guanajuato seguro",2022-06-03 10:03:49
"91",2022-06-03 10:03:49,2022-06-03,"Firman convenio de seguridad, entre autoridades estatales, locales de 13 municipios y la UG.","https://drive.google.com/file/d/1eE_qXxCo-zm8GP1PJRRpqk058NmemJzH/view?usp=sharing","Matutino",00:04:59,"Monserrat","Radio","Audiorama"," municipios"," ug","guanajuato seguro",2022-06-03 10:03:49
"92",2022-06-03 10:06:40,2022-06-03,"Pide diputada local del PRI, Yulma Rocha conformar instituto de servicios periciales","https://drive.google.com/file/d/1VjwtspDVyPdD5M9F7JQiqXTJ_5t-EDH7/view?usp=sharing","Matutino",00:02:35,"Monserrat","Radio","Audiorama","gobierno estatal","ssp",NA,2022-06-03 10:06:40
"93",2022-06-03 10:06:40,2022-06-03,"Pide diputada local del PRI, Yulma Rocha conformar instituto de servicios periciales","https://drive.google.com/file/d/1VjwtspDVyPdD5M9F7JQiqXTJ_5t-EDH7/view?usp=sharing","Matutino",00:02:35,"Monserrat","Radio","Audiorama","gobierno estatal"," gppri",NA,2022-06-03 10:06:40
"94",2022-06-03 10:06:40,2022-06-03,"Pide diputada local del PRI, Yulma Rocha conformar instituto de servicios periciales","https://drive.google.com/file/d/1VjwtspDVyPdD5M9F7JQiqXTJ_5t-EDH7/view?usp=sharing","Matutino",00:02:35,"Monserrat","Radio","Audiorama"," poder legislativo","ssp",NA,2022-06-03 10:06:40
"95",2022-06-03 10:06:40,2022-06-03,"Pide diputada local del PRI, Yulma Rocha conformar instituto de servicios periciales","https://drive.google.com/file/d/1VjwtspDVyPdD5M9F7JQiqXTJ_5t-EDH7/view?usp=sharing","Matutino",00:02:35,"Monserrat","Radio","Audiorama"," poder legislativo"," gppri",NA,2022-06-03 10:06:40
"96",2022-06-03 10:07:37,2022-06-03,"En entrevista, Raúl Calvillo, director del Observatorio Ciudadano de Irapuato habla de las cifras de seguridad en el municipio.","https://drive.google.com/file/d/1lKXKzwGwcMXVjsi8840BG0kUtyr3AKXH/view?usp=sharing","Matutino",00:18:38,"Monserrat","Radio","Audiorama","gobierno estatal","ssp","inseguridad",2022-06-03 10:07:37
"97",2022-06-03 10:07:37,2022-06-03,"En entrevista, Raúl Calvillo, director del Observatorio Ciudadano de Irapuato habla de las cifras de seguridad en el municipio.","https://drive.google.com/file/d/1lKXKzwGwcMXVjsi8840BG0kUtyr3AKXH/view?usp=sharing","Matutino",00:18:38,"Monserrat","Radio","Audiorama","gobierno estatal"," irapuato","inseguridad",2022-06-03 10:07:37
"98",2022-06-03 10:07:37,2022-06-03,"En entrevista, Raúl Calvillo, director del Observatorio Ciudadano de Irapuato habla de las cifras de seguridad en el municipio.","https://drive.google.com/file/d/1lKXKzwGwcMXVjsi8840BG0kUtyr3AKXH/view?usp=sharing","Matutino",00:18:38,"Monserrat","Radio","Audiorama","gobierno estatal"," observatorio ciuadadano","inseguridad",2022-06-03 10:07:37
"99",2022-06-03 10:07:37,2022-06-03,"En entrevista, Raúl Calvillo, director del Observatorio Ciudadano de Irapuato habla de las cifras de seguridad en el municipio.","https://drive.google.com/file/d/1lKXKzwGwcMXVjsi8840BG0kUtyr3AKXH/view?usp=sharing","Matutino",00:18:38,"Monserrat","Radio","Audiorama"," municipios","ssp","inseguridad",2022-06-03 10:07:37
"100",2022-06-03 10:07:37,2022-06-03,"En entrevista, Raúl Calvillo, director del Observatorio Ciudadano de Irapuato habla de las cifras de seguridad en el municipio.","https://drive.google.com/file/d/1lKXKzwGwcMXVjsi8840BG0kUtyr3AKXH/view?usp=sharing","Matutino",00:18:38,"Monserrat","Radio","Audiorama"," municipios"," irapuato","inseguridad",2022-06-03 10:07:37
"101",2022-06-03 10:07:37,2022-06-03,"En entrevista, Raúl Calvillo, director del Observatorio Ciudadano de Irapuato habla de las cifras de seguridad en el municipio.","https://drive.google.com/file/d/1lKXKzwGwcMXVjsi8840BG0kUtyr3AKXH/view?usp=sharing","Matutino",00:18:38,"Monserrat","Radio","Audiorama"," municipios"," observatorio ciuadadano","inseguridad",2022-06-03 10:07:37
"102",2022-06-03 10:07:37,2022-06-03,"En entrevista, Raúl Calvillo, director del Observatorio Ciudadano de Irapuato habla de las cifras de seguridad en el municipio.","https://drive.google.com/file/d/1lKXKzwGwcMXVjsi8840BG0kUtyr3AKXH/view?usp=sharing","Matutino",00:18:38,"Monserrat","Radio","Audiorama"," organizaciones civiles","ssp","inseguridad",2022-06-03 10:07:37
"103",2022-06-03 10:07:37,2022-06-03,"En entrevista, Raúl Calvillo, director del Observatorio Ciudadano de Irapuato habla de las cifras de seguridad en el municipio.","https://drive.google.com/file/d/1lKXKzwGwcMXVjsi8840BG0kUtyr3AKXH/view?usp=sharing","Matutino",00:18:38,"Monserrat","Radio","Audiorama"," organizaciones civiles"," irapuato","inseguridad",2022-06-03 10:07:37
"104",2022-06-03 10:07:37,2022-06-03,"En entrevista, Raúl Calvillo, director del Observatorio Ciudadano de Irapuato habla de las cifras de seguridad en el municipio.","https://drive.google.com/file/d/1lKXKzwGwcMXVjsi8840BG0kUtyr3AKXH/view?usp=sharing","Matutino",00:18:38,"Monserrat","Radio","Audiorama"," organizaciones civiles"," observatorio ciuadadano","inseguridad",2022-06-03 10:07:37
"105",2022-06-03 10:08:29,2022-06-03,"Reportan a 3 pacientes graves, por COVID-19.","https://drive.google.com/file/d/1cytMBZa_ChN_iT34zdO6o9AoJlgKbMiR/view?usp=sharing","Matutino",00:02:53,"Monserrat","Radio","Audiorama","gobierno estatal","ssg","cifras covid-19",2022-06-03 10:08:29
"106",2022-06-03 10:09:12,2022-06-03,"Bajan defunciones por accidente viales de tránsito, en el Estado.","https://drive.google.com/file/d/1rMzd2oxW98h7USfJCyHanqBzbHOS8-52/view?usp=sharing","Matutino",00:02:51,"Monserrat","Radio","Audiorama","gobierno estatal","ssp",NA,2022-06-03 10:09:12
"107",2022-06-03 10:10:07,2022-06-03,"Gobernador califica como grave la deforestación en la Sierra de Pénjamo, por los productores de agave.","https://drive.google.com/file/d/1PC9ZSU31yQ2Zv7GqBRZynJTz3QvBD_rj/view?usp=sharing","Matutino",00:01:58,"Monserrat","Radio","Audiorama","gobierno estatal","dsrv",NA,2022-06-03 10:10:07
"108",2022-06-03 10:10:07,2022-06-03,"Gobernador califica como grave la deforestación en la Sierra de Pénjamo, por los productores de agave.","https://drive.google.com/file/d/1PC9ZSU31yQ2Zv7GqBRZynJTz3QvBD_rj/view?usp=sharing","Matutino",00:01:58,"Monserrat","Radio","Audiorama","gobierno estatal"," sdayr",NA,2022-06-03 10:10:07
"109",2022-06-03 10:10:07,2022-06-03,"Gobernador califica como grave la deforestación en la Sierra de Pénjamo, por los productores de agave.","https://drive.google.com/file/d/1PC9ZSU31yQ2Zv7GqBRZynJTz3QvBD_rj/view?usp=sharing","Matutino",00:01:58,"Monserrat","Radio","Audiorama","gobierno estatal"," smaot",NA,2022-06-03 10:10:07
"110",2022-06-03 10:11:01,2022-06-03,"Hablan de acciones a favor de la comunidad LGBT.","https://drive.google.com/file/d/12TkR7ObrZuH1Fjoz9ZuIH2JJbJTvm4Sg/view?usp=sharing","Matutino",00:01:59,"Monserrat","Radio","Audiorama","organismos autonomos","prodheg","derechod lgbt+",2022-06-03 10:11:01
"111",2022-06-03 10:11:47,2022-06-03,"Circulan 30 vehículos conducidos por animales en León.","https://drive.google.com/file/d/1j3dS8Y1am4Q1g3RrXVAB-OLYWpiKHccl/view?usp=sharing","Matutino",00:02:53,"Monserrat","Radio","Audiorama","municipios","leon",NA,2022-06-03 10:11:47
"112",2022-06-03 10:37:49,2022-06-03,"Bodas en SMA, dejan buena derrama económica para varios sectores del municipio.","https://drive.google.com/file/d/1ieOOXaxWPMD4igPxYk3O8zlADb9vJDVn/view?usp=sharing","Matutino",00:02:58,"Monserrat","Televisión","Tv Independencia","gobierno estatal","sectur",NA,2022-06-03 10:37:49
"113",2022-06-03 10:37:49,2022-06-03,"Bodas en SMA, dejan buena derrama económica para varios sectores del municipio.","https://drive.google.com/file/d/1ieOOXaxWPMD4igPxYk3O8zlADb9vJDVn/view?usp=sharing","Matutino",00:02:58,"Monserrat","Televisión","Tv Independencia","gobierno estatal"," sdes",NA,2022-06-03 10:37:49
"114",2022-06-03 10:37:49,2022-06-03,"Bodas en SMA, dejan buena derrama económica para varios sectores del municipio.","https://drive.google.com/file/d/1ieOOXaxWPMD4igPxYk3O8zlADb9vJDVn/view?usp=sharing","Matutino",00:02:58,"Monserrat","Televisión","Tv Independencia","gobierno estatal"," sma",NA,2022-06-03 10:37:49
"115",2022-06-03 10:37:49,2022-06-03,"Bodas en SMA, dejan buena derrama económica para varios sectores del municipio.","https://drive.google.com/file/d/1ieOOXaxWPMD4igPxYk3O8zlADb9vJDVn/view?usp=sharing","Matutino",00:02:58,"Monserrat","Televisión","Tv Independencia"," municipios","sectur",NA,2022-06-03 10:37:49
"116",2022-06-03 10:37:49,2022-06-03,"Bodas en SMA, dejan buena derrama económica para varios sectores del municipio.","https://drive.google.com/file/d/1ieOOXaxWPMD4igPxYk3O8zlADb9vJDVn/view?usp=sharing","Matutino",00:02:58,"Monserrat","Televisión","Tv Independencia"," municipios"," sdes",NA,2022-06-03 10:37:49
"117",2022-06-03 10:37:49,2022-06-03,"Bodas en SMA, dejan buena derrama económica para varios sectores del municipio.","https://drive.google.com/file/d/1ieOOXaxWPMD4igPxYk3O8zlADb9vJDVn/view?usp=sharing","Matutino",00:02:58,"Monserrat","Televisión","Tv Independencia"," municipios"," sma",NA,2022-06-03 10:37:49
"118",2022-06-03 10:38:36,2022-06-03,"Se retoman las festividades de la celebración a la Virgen de la Luz, en SMA.","https://drive.google.com/file/d/1Gr0YDByM7TMb9ZXji0IXznh2f36hdjNJ/view?usp=sharing","Matutino",00:02:46,"Monserrat","Televisión","Tv Independencia","municipios","sma",NA,2022-06-03 10:38:36
"119",2022-06-03 10:39:23,2022-06-03,"Detención de varias personas en la Calzada de la Luz, en SMA, fue conforme a la ley.","https://drive.google.com/file/d/1b9KMgR-gLIb83q0nzOFviErYO-rHpjB4/view?usp=sharing","Matutino",00:01:32,"Monserrat","Televisión","Tv Independencia","gobierno estatal","ssp",NA,2022-06-03 10:39:23
"120",2022-06-03 10:39:23,2022-06-03,"Detención de varias personas en la Calzada de la Luz, en SMA, fue conforme a la ley.","https://drive.google.com/file/d/1b9KMgR-gLIb83q0nzOFviErYO-rHpjB4/view?usp=sharing","Matutino",00:01:32,"Monserrat","Televisión","Tv Independencia","gobierno estatal"," sma",NA,2022-06-03 10:39:23
"121",2022-06-03 10:39:23,2022-06-03,"Detención de varias personas en la Calzada de la Luz, en SMA, fue conforme a la ley.","https://drive.google.com/file/d/1b9KMgR-gLIb83q0nzOFviErYO-rHpjB4/view?usp=sharing","Matutino",00:01:32,"Monserrat","Televisión","Tv Independencia"," municipios","ssp",NA,2022-06-03 10:39:23
"122",2022-06-03 10:39:23,2022-06-03,"Detención de varias personas en la Calzada de la Luz, en SMA, fue conforme a la ley.","https://drive.google.com/file/d/1b9KMgR-gLIb83q0nzOFviErYO-rHpjB4/view?usp=sharing","Matutino",00:01:32,"Monserrat","Televisión","Tv Independencia"," municipios"," sma",NA,2022-06-03 10:39:23
"123",2022-06-03 10:40:08,2022-06-03,"Crean mini bosque urbano, en la comunidad de las Brisas; SMA.","https://drive.google.com/file/d/1x-OFsmCy5D7a8Y0XwDf9JeFPkV2nrmGZ/view?usp=sharing","Matutino",00:02:02,"Monserrat","Televisión","Tv Independencia","municipios","sma",NA,2022-06-03 10:40:08
"124",2022-06-03 10:40:57,2022-06-03,"Policía de SMA, detuvo a 3 rateros.","https://drive.google.com/file/d/1ghmwSNP2V-sN0M4wkHUuJgw_loQ9o5CC/view?usp=sharing","Matutino",00:02:00,"Monserrat","Televisión","Tv Independencia","gobierno estatal","ssp","guanajuato seguro",2022-06-03 10:40:57
"125",2022-06-03 10:40:57,2022-06-03,"Policía de SMA, detuvo a 3 rateros.","https://drive.google.com/file/d/1ghmwSNP2V-sN0M4wkHUuJgw_loQ9o5CC/view?usp=sharing","Matutino",00:02:00,"Monserrat","Televisión","Tv Independencia","gobierno estatal"," sma","guanajuato seguro",2022-06-03 10:40:57
"126",2022-06-03 10:40:57,2022-06-03,"Policía de SMA, detuvo a 3 rateros.","https://drive.google.com/file/d/1ghmwSNP2V-sN0M4wkHUuJgw_loQ9o5CC/view?usp=sharing","Matutino",00:02:00,"Monserrat","Televisión","Tv Independencia"," municipios","ssp","guanajuato seguro",2022-06-03 10:40:57
"127",2022-06-03 10:40:57,2022-06-03,"Policía de SMA, detuvo a 3 rateros.","https://drive.google.com/file/d/1ghmwSNP2V-sN0M4wkHUuJgw_loQ9o5CC/view?usp=sharing","Matutino",00:02:00,"Monserrat","Televisión","Tv Independencia"," municipios"," sma","guanajuato seguro",2022-06-03 10:40:57
"128",2022-06-03 10:41:41,2022-06-03,"SECTUR continúa con la capacitación en profesionalización, en la zona noreste de la entidad.","https://drive.google.com/file/d/1M0AivkBVMN9aG6k943MxK98iJnfb-YY0/view?usp=sharing","Matutino",00:01:45,"Monserrat","Televisión","Tv Independencia","gobierno estatal","sectur",NA,2022-06-03 10:41:41
"129",2022-06-03 10:42:30,2022-06-03,"Sacerdotes desmientes al gobierno de Celaya, en cuanto a la balacera registrada en la comunidad de la Luz.","https://drive.google.com/file/d/16Gm0cJEFZ6Np3epno1U46RCFL2_MEvIT/view?usp=sharing","Matutino",00:06:22,"Monserrat","Televisión","Tv Independencia","gobierno estatal","ssp","inseguridad",2022-06-03 10:42:30
"130",2022-06-03 10:42:30,2022-06-03,"Sacerdotes desmientes al gobierno de Celaya, en cuanto a la balacera registrada en la comunidad de la Luz.","https://drive.google.com/file/d/16Gm0cJEFZ6Np3epno1U46RCFL2_MEvIT/view?usp=sharing","Matutino",00:06:22,"Monserrat","Televisión","Tv Independencia","gobierno estatal"," fge","inseguridad",2022-06-03 10:42:30
"131",2022-06-03 10:42:30,2022-06-03,"Sacerdotes desmientes al gobierno de Celaya, en cuanto a la balacera registrada en la comunidad de la Luz.","https://drive.google.com/file/d/16Gm0cJEFZ6Np3epno1U46RCFL2_MEvIT/view?usp=sharing","Matutino",00:06:22,"Monserrat","Televisión","Tv Independencia","gobierno estatal"," celaya","inseguridad",2022-06-03 10:42:30
"132",2022-06-03 10:42:30,2022-06-03,"Sacerdotes desmientes al gobierno de Celaya, en cuanto a la balacera registrada en la comunidad de la Luz.","https://drive.google.com/file/d/16Gm0cJEFZ6Np3epno1U46RCFL2_MEvIT/view?usp=sharing","Matutino",00:06:22,"Monserrat","Televisión","Tv Independencia"," municipios","ssp","inseguridad",2022-06-03 10:42:30
"133",2022-06-03 10:42:30,2022-06-03,"Sacerdotes desmientes al gobierno de Celaya, en cuanto a la balacera registrada en la comunidad de la Luz.","https://drive.google.com/file/d/16Gm0cJEFZ6Np3epno1U46RCFL2_MEvIT/view?usp=sharing","Matutino",00:06:22,"Monserrat","Televisión","Tv Independencia"," municipios"," fge","inseguridad",2022-06-03 10:42:30
"134",2022-06-03 10:42:30,2022-06-03,"Sacerdotes desmientes al gobierno de Celaya, en cuanto a la balacera registrada en la comunidad de la Luz.","https://drive.google.com/file/d/16Gm0cJEFZ6Np3epno1U46RCFL2_MEvIT/view?usp=sharing","Matutino",00:06:22,"Monserrat","Televisión","Tv Independencia"," municipios"," celaya","inseguridad",2022-06-03 10:42:30
